community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00156_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00157_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00161_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00166_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00169_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00171_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00177_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00179_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00182_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00184_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00186_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00191_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00193_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00196_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00198_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00199_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00200_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00201_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00202_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00203_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00204_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00205_e	1.0	1.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00206_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00207_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00209_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00210_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00213_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00214_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00215_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00216_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00218_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00219_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00220_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00221_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00223_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00224_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00226_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00227_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00229_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00231_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00233_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00235_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00236_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00238_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00239_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00241_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00242_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00246_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00247_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00249_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00254_e	1.0	1.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00260_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00264_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00268_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00274_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00276_e	1.0	0.01	1	0.01
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00277_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00279_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00281_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00282_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00283_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00284_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00286_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00287_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00288_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00289_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00290_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00293_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00294_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00295_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00296_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00297_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00298_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00299_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00305_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00307_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00309_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00311_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00314_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00322_e	1.0	0.02	1	0.02
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00327_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00330_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00331_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00337_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00338_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00339_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00341_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00342_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00343_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00345_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00346_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00347_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00349_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00350_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00355_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00356_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00357_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00358_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00359_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00361_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00363_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00367_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00371_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00383_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00387_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00393_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00395_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00396_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00400_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00408_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00412_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00413_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00418_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00421_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00423_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00424_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00428_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00430_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00438_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00441_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00443_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00446_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00447_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00448_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00449_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00450_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00465_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00477_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00478_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00482_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00485_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00491_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00493_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00497_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00498_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00501_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00504_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00506_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00508_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00510_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00516_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00521_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00522_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00523_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00525_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00530_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00531_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00532_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00533_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00540_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00541_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00557_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00588_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00596_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00616_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00620_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00626_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00635_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00638_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00641_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00644_e	1.0	0.0	1	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00646_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00653_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00654_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00655_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00658_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00668_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00673_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00683_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00689_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00697_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00699_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00703_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00706_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00712_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00722_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00727_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00731_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00738_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00740_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00750_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00751_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00755_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00759_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00762_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00764_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00773_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00774_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00780_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00782_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00790_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00791_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00793_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00794_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00800_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00802_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00804_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00807_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00809_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00810_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00811_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00817_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00822_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00834_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00836_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00837_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00847_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00851_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00858_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00859_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00863_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00867_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00868_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00869_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00871_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00873_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00875_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00890_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00900_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00905_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00906_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00911_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00918_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00922_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00924_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00925_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00930_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00931_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00932_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00938_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00939_e	1.0	0.0	0	0.0
all	9K	Sulfobacillus_thermotolerans_hq2	AC_new_final_nogene	M_cpd00954_e	1.0	0.0	0	0.0
